Name,Nationality,Weight,Frequency
Amorim da Cunha,Brazil,1,2
Amorim da Figueiredo,Brazil,1,1
Amorim da Monteiro,Brazil,2,3
Amorim da Nogueira,Brazil,2,4
Amorim da Pacheco,Brazil,1,2
Amorim da Tavares,Brazil,1,1
Amorim das Aguiar,Brazil,1,2
Amorim das Assis,Brazil,1,1
Amorim das Castro,Brazil,1,1
Amorim das Cavalcanti,Brazil,1,1
Amorim das Damasceno,Brazil,1,2
Amorim das Dias,Brazil,1,1
Amorim das Lopes,Brazil,1,2
Amorim das Macedo,Brazil,1,1
Amorim das Machado,Brazil,2,4
Amorim das Paiva,Brazil,1,1
Amorim das Queiroz,Brazil,1,1
Amorim das Santos,Brazil,1,2
Amorim das Vieira,Brazil,2,3
Amorim de Azevedo,Brazil,1,1
Amorim de Bezerra,Brazil,1,1
Amorim de Borges,Brazil,2,4
Amorim de Ferreira,Brazil,1,1
Amorim de Gomes,Brazil,1,2
Amorim de Motta,Brazil,1,2
Amorim de Moura,Brazil,1,1
Amorim de Peixoto,Brazil,1,2
Amorim de Porto,Brazil,1,1
Amorim de Prado,Brazil,1,1
Amorim de Rocha,Brazil,1,1
Amorim do Bittencourt,Brazil,1,1
Amorim do Brandao,Brazil,1,2
Amorim do Brandão,Brazil,2,3
Amorim do Correia,Brazil,1,1
Amorim do Fonseca,Brazil,1,1
Amorim do Matos,Brazil,1,2
Amorim do Silva,Brazil,1,2
Amorim do Teixeira,Brazil,1,2
Amorim dos Almeida,Brazil,2,3
Amorim dos Batista,Brazil,2,3
Amorim dos Costa,Brazil,1,2
Amorim dos Duarte,Brazil,2,3
Amorim dos Melo,Brazil,1,2
Amorim dos Mendes,Brazil,2,4
Amorim dos Nascimento,Brazil,2,4
Amorim dos Rezende,Brazil,2,4
Amorim dos Ribeiro,Brazil,2,5
Amorim dos Santana,Brazil,1,1
Andrade,Brazil,4,15
Andrade Aguiar,Brazil,1,2
Andrade Azevedo,Brazil,1,1
Andrade Barbosa,Brazil,1,1
Andrade Barros,Brazil,1,2
Andrade Batista,Brazil,1,1
Andrade Bezerra,Brazil,1,2
Andrade Bittencourt,Brazil,2,4
Andrade Borges,Brazil,2,3
Andrade Brandao,Brazil,1,2
Andrade Cardoso,Brazil,1,1
Andrade Carvalho,Brazil,2,3
Andrade Correia,Brazil,1,2
Andrade Cunha,Brazil,1,1
Andrade Damasceno,Brazil,1,1
Andrade Drummond,Brazil,1,1
Andrade Duarte,Brazil,1,2
Andrade Farias,Brazil,1,1
Andrade Fernandes,Brazil,2,3
Andrade Ferreira,Brazil,1,2
Andrade Figueiredo,Brazil,1,2
Andrade Fonseca,Brazil,2,3
Andrade Franco,Brazil,2,3
Andrade Gomes,Brazil,1,2
Andrade Guimaraes,Brazil,2,3
Andrade Lima,Brazil,1,1
Andrade Macedo,Brazil,1,2
Andrade Machado,Brazil,1,2
Andrade Marques,Brazil,1,1
Andrade Martins,Brazil,1,2
Andrade Matos,Brazil,1,1
Andrade Mendes,Brazil,1,1
Andrade Motta,Brazil,2,3
Andrade Moura,Brazil,1,1
Andrade Nogueira,Brazil,1,1
Andrade Pacheco,Brazil,1,1
Andrade Paiva,Brazil,1,1
Andrade Peixoto,Brazil,1,2
Andrade Pereira,Brazil,1,1
Andrade Pinto,Brazil,1,2
Andrade Prado,Brazil,2,3
Andrade Queiroz,Brazil,1,2
Andrade Ramos,Brazil,1,2
Andrade Santana,Brazil,1,2
Andrade Santos,Brazil,2,3
Andrade Silva,Brazil,1,1
Andrade Souza,Brazil,2,4
Andrade Tavares,Brazil,1,1
Andrade Teixeira,Brazil,1,1
Andrade Xavier,Brazil,1,2
Andrade da Aguiar,Brazil,2,3
Andrade da Barbosa,Brazil,1,2
Andrade da Drummond,Brazil,1,1
Andrade da Fernandes,Brazil,1,1
Andrade da Fonseca,Brazil,2,3
Andrade da Franco,Brazil,1,1
Andrade da Macedo,Brazil,1,1
Andrade da Mendes,Brazil,1,1
Andrade da Santos,Brazil,1,1
Andrade das Bezerra,Brazil,2,3
Andrade das Cunha,Brazil,1,1
Andrade das Damasceno,Brazil,1,2
Andrade das Lima,Brazil,1,1
Andrade das Peixoto,Brazil,1,2
Andrade das Prado,Brazil,1,2
Andrade das Queiroz,Brazil,1,1
Andrade de Brandao,Brazil,1,2
Andrade de Duarte,Brazil,1,1
Andrade de Farias,Brazil,1,1
Andrade de Machado,Brazil,2,3
Andrade de Martins,Brazil,1,2
Andrade de Nogueira,Brazil,1,1
Andrade de Pacheco,Brazil,1,2
Andrade de Pereira,Brazil,1,1
Andrade de Pinto,Brazil,1,2
Andrade de Santana,Brazil,2,3
Andrade do Azevedo,Brazil,1,2
Andrade do Barros,Brazil,2,3
Andrade do Bittencourt,Brazil,1,1
Andrade do Cardoso,Brazil,1,1
Andrade do Carvalho,Brazil,1,1
Andrade do Correia,Brazil,1,2
Andrade do Figueiredo,Brazil,2,4
Andrade do Gomes,Brazil,1,2
Andrade do Marques,Brazil,2,5
Andrade do Matos,Brazil,1,2
Andrade do Moura,Brazil,1,1
Andrade do Ramos,Brazil,1,1
Andrade do Souza,Brazil,1,2
Andrade do Teixeira,Brazil,2,3
Andrade do Xavier,Brazil,2,3
Andrade dos Batista,Brazil,1,1
Andrade dos Borges,Brazil,1,1
Andrade dos Ferreira,Brazil,1,1
Andrade dos Guimaraes,Brazil,1,1
Andrade dos Motta,Brazil,1,2
Andrade dos Paiva,Brazil,1,1
Andrade dos Silva,Brazil,1,1
Andrade dos Tavares,Brazil,1,2
Araujo,Brazil,4,16
Assis,Brazil,3,12
Assis Aguiar,Brazil,1,2
Assis Almeida,Brazil,1,1
Assis Alves,Brazil,2,3
Assis Andrade,Brazil,1,1
Assis Araujo,Brazil,1,1
Assis Barros,Brazil,2,4
Assis Batista,Brazil,1,1
Assis Cardoso,Brazil,1,1
Assis Cavalcanti,Brazil,1,1
Assis Coelho,Brazil,1,1
Assis Correia,Brazil,2,3
Assis Cunha,Brazil,1,1
Assis Dias,Brazil,1,1
Assis Diniz,Brazil,1,2
Assis Drummond,Brazil,1,2
Assis Duarte,Brazil,1,1
Assis Farias,Brazil,1,2
Assis Figueiredo,Brazil,1,1
Assis Fonseca,Brazil,1,1
Assis Franco,Brazil,1,1
Assis Freitas,Brazil,2,4
Assis Gomes,Brazil,2,3
Assis Guimaraes,Brazil,1,1
Assis Guimarães,Brazil,1,1
Assis Leite,Brazil,1,2
Assis Lima,Brazil,1,1
Assis Lopes,Brazil,1,1
Assis Martins,Brazil,1,1
Assis Monteiro,Brazil,1,2
Assis Moreira,Brazil,1,1
Assis Motta,Brazil,1,2
Assis Moura,Brazil,1,1
Assis Nascimento,Brazil,1,1
Assis Nogueira,Brazil,1,1
Assis Paiva,Brazil,1,2
Assis Pereira,Brazil,1,1
Assis Pinto,Brazil,1,1
Assis Queiroz,Brazil,2,3
Assis Ramos,Brazil,1,1
Assis Ribeiro,Brazil,1,2
Assis Rocha,Brazil,1,1
Assis Rodrigues,Brazil,2,3
Assis Santana,Brazil,1,2
Assis Santos,Brazil,1,1
Assis Silva,Brazil,1,1
Assis Tavares,Brazil,1,1
Assis Torres,Brazil,1,1
Assis Vieira,Brazil,1,2
Assis Xavier,Brazil,1,1
Assis da Andrade,Brazil,1,2
Assis da Diniz,Brazil,1,1
Assis da Guimaraes,Brazil,1,1
Assis da Guimarães,Brazil,1,1
Assis da Lopes,Brazil,1,2
Assis da Nascimento,Brazil,2,3
Assis da Silva,Brazil,1,1
Assis da Torres,Brazil,1,2
Assis da Vieira,Brazil,1,1
Assis das Aguiar,Brazil,1,2
Assis das Almeida,Brazil,1,1
Assis das Dias,Brazil,2,3
Assis das Franco,Brazil,1,2
Assis das Monteiro,Brazil,1,1
Assis das Paiva,Brazil,2,4
Assis das Pereira,Brazil,2,3
Assis das Santos,Brazil,1,1
Assis das Tavares,Brazil,1,1
Assis de Cardoso,Brazil,1,1
Assis de Cavalcanti,Brazil,1,1
Assis de Correia,Brazil,1,1
Assis de Cunha,Brazil,2,3
Assis de Farias,Brazil,1,1
Assis de Figueiredo,Brazil,2,3
Assis de Fonseca,Brazil,1,1
Assis de Freitas,Brazil,2,3
Assis de Gomes,Brazil,1,1
Assis de Leite,Brazil,1,1
Assis de Queiroz,Brazil,1,1
Assis de Ramos,Brazil,1,2
Assis de Ribeiro,Brazil,1,2
Assis de Rocha,Brazil,1,1
Assis de Rodrigues,Brazil,1,2
Assis de Xavier,Brazil,1,2
Assis do Araujo,Brazil,2,4
Assis do Barros,Brazil,1,2
Assis do Drummond,Brazil,2,4
Assis do Lima,Brazil,1,1
Assis do Moreira,Brazil,1,1
Assis do Moura,Brazil,1,2
Assis do Nogueira,Brazil,1,1
Assis dos Alves,Brazil,1,2
Assis dos Batista,Brazil,2,3
Assis dos Coelho,Brazil,2,4
Assis dos Duarte,Brazil,1,2
Assis dos Martins,Brazil,1,1
Assis dos Motta,Brazil,1,1
Assis dos Pinto,Brazil,1,2
Assis dos Santana,Brazil,1,2
Azevedo,Brazil,3,10
Barbosa,Brazil,4,19
Barbosa Aguiar,Brazil,1,1
Barbosa Amorim,Brazil,1,1
Barbosa Andrade,Brazil,1,2
Barbosa Barros,Brazil,1,1
Barbosa Batista,Brazil,1,1
Barbosa Bittencourt,Brazil,1,1
Barbosa Borges,Brazil,1,2
Barbosa Campos,Brazil,1,2
Barbosa Cardoso,Brazil,1,1
Barbosa Carvalho,Brazil,2,3
Barbosa Castro,Brazil,1,1
Barbosa Cavalcanti,Brazil,1,1
Barbosa Coelho,Brazil,1,2
Barbosa Costa,Brazil,1,2
Barbosa Cunha,Brazil,2,3
Barbosa Damasceno,Brazil,2,4
Barbosa Dias,Brazil,1,1
Barbosa Duarte,Brazil,1,1
Barbosa Figueiredo,Brazil,1,1
Barbosa Fonseca,Brazil,1,1
Barbosa Freitas,Brazil,1,2
Barbosa Gomes,Brazil,1,1
Barbosa Guimaraes,Brazil,1,2
Barbosa Guimarães,Brazil,2,3
Barbosa Lima,Brazil,1,2
Barbosa Macedo,Brazil,1,2
Barbosa Machado,Brazil,1,1
Barbosa Marques,Brazil,2,3
Barbosa Martins,Brazil,1,1
Barbosa Matos,Brazil,1,1
Barbosa Melo,Brazil,1,1
Barbosa Menezes,Brazil,1,1
Barbosa Monteiro,Brazil,1,1
Barbosa Moraes,Brazil,1,1
Barbosa Moreira,Brazil,1,1
Barbosa Neves,Brazil,1,2
Barbosa Nogueira,Brazil,2,3
Barbosa Oliveira,Brazil,2,3
Barbosa Pacheco,Brazil,1,1
Barbosa Peixoto,Brazil,1,1
Barbosa Pinto,Brazil,1,1
Barbosa Porto,Brazil,1,2
Barbosa Queiroz,Brazil,1,1
Barbosa Rezende,Brazil,1,1
Barbosa Ribeiro,Brazil,1,2
Barbosa Santana,Brazil,1,2
Barbosa Silva,Brazil,1,2
Barbosa Siqueira,Brazil,2,4
Barbosa Souza,Brazil,1,1
Barbosa Xavier,Brazil,1,1
Barbosa da Barros,Brazil,1,2
Barbosa da Campos,Brazil,2,3
Barbosa da Cunha,Brazil,1,2
Barbosa da Dias,Brazil,1,1
Barbosa da Duarte,Brazil,2,3
Barbosa da Fonseca,Brazil,1,2
Barbosa da Freitas,Brazil,1,2
Barbosa da Gomes,Brazil,1,2
Barbosa da Lima,Brazil,1,1
Barbosa da Nogueira,Brazil,1,2
Barbosa da Oliveira,Brazil,1,2
Barbosa da Rezende,Brazil,1,2
Barbosa da Silva,Brazil,1,1
Barbosa da Xavier,Brazil,2,4
Barbosa das Andrade,Brazil,1,2
Barbosa das Borges,Brazil,1,1
Barbosa das Carvalho,Brazil,1,2
Barbosa das Coelho,Brazil,1,2
Barbosa das Figueiredo,Brazil,1,2
Barbosa das Guimarães,Brazil,1,2
Barbosa das Porto,Brazil,1,2
Barbosa das Queiroz,Brazil,1,2
Barbosa das Ribeiro,Brazil,1,2
Barbosa das Santana,Brazil,1,1
Barbosa de Bittencourt,Brazil,2,4
Barbosa de Cardoso,Brazil,2,3
Barbosa de Cavalcanti,Brazil,1,1
Barbosa de Damasceno,Brazil,2,4
Barbosa de Marques,Brazil,1,1
Barbosa de Martins,Brazil,1,2
Barbosa de Matos,Brazil,1,2
Barbosa de Pacheco,Brazil,1,1
Barbosa de Pinto,Brazil,1,1
Barbosa do Amorim,Brazil,2,3
Barbosa do Costa,Brazil,1,1
Barbosa do Macedo,Brazil,1,2
Barbosa do Machado,Brazil,1,2
Barbosa do Melo,Brazil,2,3
Barbosa do Menezes,Brazil,1,2
Barbosa do Monteiro,Brazil,1,1
Barbosa do Moraes,Brazil,1,2
Barbosa do Peixoto,Brazil,1,2
Barbosa do Siqueira,Brazil,1,1
Barbosa do Souza,Brazil,1,1
Barbosa dos Aguiar,Brazil,2,3
Barbosa dos Batista,Brazil,2,3
Barbosa dos Castro,Brazil,2,3
Barbosa dos Guimaraes,Brazil,1,1
Barbosa dos Moreira,Brazil,1,1
Barbosa dos Neves,Brazil,2,4
Barros,Brazil,3,8
Barros Amorim,Brazil,1,2
Barros Andrade,Brazil,1,2
Barros Bezerra,Brazil,1,1
Barros Borges,Brazil,2,3
Barros Brandão,Brazil,1,1
Barros Campos,Brazil,1,2
Barros Castro,Brazil,1,1
Barros Cavalcanti,Brazil,1,1
Barros Costa,Brazil,1,2
Barros Cunha,Brazil,1,2
Barros Damasceno,Brazil,1,1
Barros Dias,Brazil,1,1
Barros Diniz,Brazil,1,1
Barros Drummond,Brazil,2,3
Barros Duarte,Brazil,1,2
Barros Farias,Brazil,1,1
Barros Ferreira,Brazil,2,4
Barros Figueiredo,Brazil,1,1
Barros Fonseca,Brazil,1,1
Barros Franco,Brazil,1,2
Barros Freitas,Brazil,1,1
Barros Guimaraes,Brazil,1,1
Barros Guimarães,Brazil,1,2
Barros Lopes,Brazil,1,2
Barros Macedo,Brazil,1,1
Barros Machado,Brazil,2,3
Barros Martins,Brazil,1,1
Barros Matos,Brazil,1,1
Barros Melo,Brazil,2,3
Barros Mendes,Brazil,2,3
Barros Menezes,Brazil,1,1
Barros Moraes,Brazil,2,4
Barros Moreira,Brazil,1,2
Barros Motta,Brazil,1,1
Barros Nascimento,Brazil,1,2
Barros Nogueira,Brazil,1,1
Barros Oliveira,Brazil,1,2
Barros Peixoto,Brazil,2,3
Barros Pereira,Brazil,2,3
Barros Prado,Brazil,1,2
Barros Rezende,Brazil,1,1
Barros Rodrigues,Brazil,1,2
Barros Sales,Brazil,1,1
Barros Santana,Brazil,1,1
Barros Santos,Brazil,1,2
Barros Silva,Brazil,1,1
Barros Siqueira,Brazil,1,1
Barros Torres,Brazil,1,1
Barros Vieira,Brazil,1,2
Barros da Andrade,Brazil,1,1
Barros da Bezerra,Brazil,1,2
Barros da Machado,Brazil,1,2
Barros da Motta,Brazil,1,1
Barros da Nascimento,Brazil,1,1
Barros da Santana,Brazil,1,1
Barros da Torres,Brazil,1,1
Barros das Borges,Brazil,1,1
Barros das Campos,Brazil,1,1
Barros das Cavalcanti,Brazil,1,1
Barros das Dias,Brazil,2,4
Barros das Freitas,Brazil,1,1
Barros das Guimarães,Brazil,1,1
Barros das Lopes,Brazil,1,1
Barros das Macedo,Brazil,1,2
Barros das Melo,Brazil,1,1
Barros das Moreira,Brazil,1,1
Barros das Prado,Brazil,1,2
Barros das Santos,Brazil,1,1
Barros das Silva,Brazil,1,1
Barros das Siqueira,Brazil,1,1
Barros de Amorim,Brazil,1,1
Barros de Brandão,Brazil,1,1
Barros de Castro,Brazil,1,2
Barros de Cunha,Brazil,1,1
Barros de Farias,Brazil,1,2
Barros de Ferreira,Brazil,1,1
Barros de Franco,Brazil,1,2
Barros de Menezes,Brazil,2,3
Barros de Moraes,Brazil,2,3
Barros de Nogueira,Brazil,2,3
Barros de Pereira,Brazil,1,2
Barros de Vieira,Brazil,1,2
Barros do Costa,Brazil,1,1
Barros do Duarte,Brazil,1,1
Barros do Fonseca,Brazil,1,1
Barros do Guimaraes,Brazil,1,2
Barros do Martins,Brazil,1,1
Barros dos Damasceno,Brazil,2,3
Barros dos Diniz,Brazil,2,3
Barros dos Drummond,Brazil,1,2
Barros dos Figueiredo,Brazil,1,1
Barros dos Matos,Brazil,1,2
Barros dos Mendes,Brazil,2,3
Barros dos Oliveira,Brazil,1,2
Barros dos Peixoto,Brazil,1,1
Barros dos Rezende,Brazil,2,3
Barros dos Rodrigues,Brazil,2,4
Barros dos Sales,Brazil,2,3
Batista,Brazil,3,12
Bezerra,Brazil,3,12
Bittencourt,Brazil,4,20
Bittencourt Aguiar,Brazil,1,1
Bittencourt Almeida,Brazil,1,2
Bittencourt Alves,Brazil,1,2
Bittencourt Amorim,Brazil,2,3
Bittencourt Assis,Brazil,1,2
Bittencourt Azevedo,Brazil,1,1
Bittencourt Batista,Brazil,1,2
Bittencourt Borges,Brazil,1,1
Bittencourt Brandao,Brazil,1,1
Bittencourt Brandão,Brazil,2,3
Bittencourt Correia,Brazil,1,2
Bittencourt Cunha,Brazil,1,1
Bittencourt Dias,Brazil,2,3
Bittencourt Diniz,Brazil,1,2
Bittencourt Drummond,Brazil,1,2
Bittencourt Duarte,Brazil,2,3
Bittencourt Fernandes,Brazil,1,2
Bittencourt Ferreira,Brazil,1,1
Bittencourt Figueiredo,Brazil,1,1
Bittencourt Fonseca,Brazil,1,2
Bittencourt Freitas,Brazil,1,2
Bittencourt Gomes,Brazil,1,1
Bittencourt Guimaraes,Brazil,1,1
Bittencourt Guimarães,Brazil,1,1
Bittencourt Lopes,Brazil,1,2
Bittencourt Matos,Brazil,1,1
Bittencourt Mendes,Brazil,1,1
Bittencourt Menezes,Brazil,1,2
Bittencourt Monteiro,Brazil,2,4
Bittencourt Moreira,Brazil,1,2
Bittencourt Motta,Brazil,1,1
Bittencourt Nascimento,Brazil,1,1
Bittencourt Neves,Brazil,1,1
Bittencourt Nogueira,Brazil,2,4
Bittencourt Pacheco,Brazil,1,2
Bittencourt Pereira,Brazil,1,2
Bittencourt Pinto,Brazil,1,2
Bittencourt Porto,Brazil,1,1
Bittencourt Queiroz,Brazil,1,1
Bittencourt Ramos,Brazil,2,4
Bittencourt Ribeiro,Brazil,1,2
Bittencourt Rocha,Brazil,1,2
Bittencourt Rodrigues,Brazil,2,3
Bittencourt Sales,Brazil,1,2
Bittencourt Santana,Brazil,1,2
Bittencourt Santos,Brazil,1,2
Bittencourt Silva,Brazil,1,2
Bittencourt Siqueira,Brazil,1,2
Bittencourt Souza,Brazil,1,1
Bittencourt Teixeira,Brazil,2,3
Bittencourt da Alves,Brazil,1,1
Bittencourt da Batista,Brazil,1,1
Bittencourt da Correia,Brazil,2,4
Bittencourt da Ferreira,Brazil,1,2
Bittencourt da Fonseca,Brazil,2,3
Bittencourt da Freitas,Brazil,1,1
Bittencourt da Porto,Brazil,1,2
Bittencourt da Ribeiro,Brazil,2,3
Bittencourt da Siqueira,Brazil,2,4
Bittencourt da Souza,Brazil,1,1
Bittencourt das Aguiar,Brazil,1,2
Bittencourt das Amorim,Brazil,1,2
Bittencourt das Diniz,Brazil,1,1
Bittencourt das Drummond,Brazil,1,1
Bittencourt das Fernandes,Brazil,1,2
Bittencourt das Matos,Brazil,1,2
Bittencourt das Nascimento,Brazil,2,3
Bittencourt das Pacheco,Brazil,1,1
Bittencourt das Pinto,Brazil,1,2
Bittencourt das Sales,Brazil,1,2
Bittencourt de Almeida,Brazil,2,3
Bittencourt de Duarte,Brazil,1,2
Bittencourt de Gomes,Brazil,1,2
Bittencourt de Guimarães,Brazil,1,1
Bittencourt de Lopes,Brazil,2,3
Bittencourt de Motta,Brazil,1,1
Bittencourt de Neves,Brazil,1,1
Bittencourt de Queiroz,Brazil,1,2
Bittencourt de Rocha,Brazil,1,1
Bittencourt de Santos,Brazil,1,1
Bittencourt de Silva,Brazil,1,1
Bittencourt de Teixeira,Brazil,1,2
Bittencourt do Assis,Brazil,1,1
Bittencourt do Azevedo,Brazil,1,1
Bittencourt do Cunha,Brazil,2,3
Bittencourt do Dias,Brazil,1,1
Bittencourt do Monteiro,Brazil,1,1
Bittencourt do Pereira,Brazil,1,2
Bittencourt do Rodrigues,Brazil,1,1
Bittencourt dos Borges,Brazil,1,1
Bittencourt dos Brandao,Brazil,1,1
Bittencourt dos Brandão,Brazil,1,2
Bittencourt dos Figueiredo,Brazil,1,1
Bittencourt dos Guimaraes,Brazil,1,1
Bittencourt dos Mendes,Brazil,1,2
Bittencourt dos Menezes,Brazil,2,3
Bittencourt dos Moreira,Brazil,1,1
Bittencourt dos Nogueira,Brazil,1,2
Bittencourt dos Ramos,Brazil,1,2
Bittencourt dos Santana,Brazil,2,3
Borges,Brazil,3,10
Borges Aguiar,Brazil,1,2
Borges Almeida,Brazil,1,2
Borges Alves,Brazil,1,1
Borges Andrade,Brazil,1,2
Borges Araujo,Brazil,2,5
Borges Barros,Brazil,1,2
Borges Bezerra,Brazil,2,4
Borges Bittencourt,Brazil,1,1
Borges Brandao,Brazil,1,1
Borges Campos,Brazil,1,2
Borges Cardoso,Brazil,1,1
Borges Cavalcanti,Brazil,1,2
Borges Coelho,Brazil,1,2
Borges Costa,Brazil,2,3
Borges Dias,Brazil,2,3
Borges Diniz,Brazil,2,3
Borges Drummond,Brazil,1,1
Borges Ferreira,Brazil,1,1
Borges Franco,Brazil,2,3
Borges Gomes,Brazil,1,2
Borges Guimaraes,Brazil,1,2
Borges Leite,Brazil,1,1
Borges Lima,Brazil,1,2
Borges Lopes,Brazil,1,2
Borges Macedo,Brazil,2,3
Borges Marques,Brazil,1,1
Borges Matos,Brazil,1,1
Borges Mendes,Brazil,1,1
Borges Moreira,Brazil,1,1
Borges Motta,Brazil,1,1
Borges Nascimento,Brazil,1,1
Borges Neves,Brazil,1,1
Borges Paiva,Brazil,1,1
Borges Peixoto,Brazil,1,1
Borges Pereira,Brazil,1,2
Borges Pinto,Brazil,1,1
Borges Porto,Brazil,1,2
Borges Prado,Brazil,1,2
Borges Rocha,Brazil,2,4
Borges Rodrigues,Brazil,1,2
Borges Sales,Brazil,1,2
Borges Santos,Brazil,1,1
Borges Siqueira,Brazil,1,1
Borges Souza,Brazil,1,2
Borges Tavares,Brazil,1,2
Borges Teixeira,Brazil,1,2
Borges Torres,Brazil,1,2
Borges Vieira,Brazil,1,2
Borges Xavier,Brazil,1,2
Borges da Coelho,Brazil,1,2
Borges da Franco,Brazil,1,2
Borges da Gomes,Brazil,1,2
Borges da Macedo,Brazil,1,1
Borges da Moreira,Brazil,1,1
Borges da Rocha,Brazil,1,1
Borges da Sales,Brazil,1,2
Borges da Torres,Brazil,1,1
Borges das Brandao,Brazil,2,3
Borges das Cardoso,Brazil,2,3
Borges das Costa,Brazil,1,2
Borges das Ferreira,Brazil,1,1
Borges das Guimaraes,Brazil,2,3
Borges das Leite,Brazil,1,1
Borges das Lopes,Brazil,1,1
Borges das Neves,Brazil,2,3
Borges das Paiva,Brazil,1,2
Borges das Rodrigues,Brazil,1,1
Borges das Siqueira,Brazil,1,1
Borges das Souza,Brazil,1,1
Borges das Teixeira,Brazil,1,1
Borges de Aguiar,Brazil,1,2
Borges de Almeida,Brazil,2,4
Borges de Alves,Brazil,1,2
Borges de Barros,Brazil,1,1
Borges de Bezerra,Brazil,2,3
Borges de Campos,Brazil,2,3
Borges de Diniz,Brazil,1,1
Borges de Drummond,Brazil,1,1
Borges de Lima,Brazil,2,3
Borges de Marques,Brazil,2,3
Borges de Pereira,Brazil,1,2
Borges de Porto,Brazil,1,2
Borges de Vieira,Brazil,1,2
Borges do Motta,Brazil,1,1
Borges do Nascimento,Brazil,1,1
Borges do Pinto,Brazil,1,2
Borges do Prado,Brazil,1,1
Borges do Tavares,Brazil,3,7
Borges dos Andrade,Brazil,1,2
Borges dos Araujo,Brazil,1,2
Borges dos Bittencourt,Brazil,1,1
Borges dos Cavalcanti,Brazil,1,1
Borges dos Dias,Brazil,1,1
Borges dos Matos,Brazil,1,1
Borges dos Mendes,Brazil,1,1
Borges dos Peixoto,Brazil,1,1
Borges dos Santos,Brazil,1,1
Borges dos Xavier,Brazil,1,1
Brandao,Brazil,4,18
Brandao Almeida,Brazil,1,2
Brandao Alves,Brazil,2,3
Brandao Assis,Brazil,1,2
Brandao Barros,Brazil,1,1
Brandao Batista,Brazil,1,1
Brandao Bezerra,Brazil,1,2
Brandao Bittencourt,Brazil,2,3
Brandao Campos,Brazil,1,2
Brandao Cardoso,Brazil,1,1
Brandao Carvalho,Brazil,1,1
Brandao Correia,Brazil,1,1
Brandao Cunha,Brazil,1,2
Brandao Dias,Brazil,1,2
Brandao Diniz,Brazil,1,1
Brandao Fernandes,Brazil,1,1
Brandao Ferreira,Brazil,1,1
Brandao Figueiredo,Brazil,1,1
Brandao Fonseca,Brazil,2,3
Brandao Franco,Brazil,2,3
Brandao Freitas,Brazil,1,1
Brandao Guimaraes,Brazil,1,1
Brandao Guimarães,Brazil,2,3
Brandao Leite,Brazil,1,2
Brandao Lima,Brazil,1,1
Brandao Lopes,Brazil,1,1
Brandao Macedo,Brazil,2,4
Brandao Martins,Brazil,1,2
Brandao Matos,Brazil,2,3
Brandao Melo,Brazil,1,1
Brandao Mendes,Brazil,1,1
Brandao Menezes,Brazil,1,2
Brandao Monteiro,Brazil,1,2
Brandao Nascimento,Brazil,2,3
Brandao Oliveira,Brazil,1,1
Brandao Paiva,Brazil,2,3
Brandao Pereira,Brazil,1,2
Brandao Pinto,Brazil,1,1
Brandao Porto,Brazil,1,2
Brandao Queiroz,Brazil,1,1
Brandao Ramos,Brazil,1,2
Brandao Rezende,Brazil,2,3
Brandao Rodrigues,Brazil,1,2
Brandao Santana,Brazil,1,1
Brandao Santos,Brazil,2,3
Brandao Silva,Brazil,1,2
Brandao Siqueira,Brazil,1,1
Brandao Tavares,Brazil,2,3
Brandao Teixeira,Brazil,1,2
Brandao Vieira,Brazil,1,1
Brandao Xavier,Brazil,2,3
Brandao da Almeida,Brazil,2,4
Brandao da Bittencourt,Brazil,1,2
Brandao da Dias,Brazil,2,3
Brandao da Diniz,Brazil,1,2
Brandao da Fonseca,Brazil,1,2
Brandao da Martins,Brazil,1,1
Brandao da Matos,Brazil,1,1
Brandao da Pereira,Brazil,1,1
Brandao da Queiroz,Brazil,1,2
Brandao da Rodrigues,Brazil,1,2
Brandao da Siqueira,Brazil,1,1
Brandao das Alves,Brazil,1,1
Brandao das Barros,Brazil,1,1
Brandao das Cardoso,Brazil,1,1
Brandao das Guimarães,Brazil,1,1
Brandao das Lopes,Brazil,1,1
Brandao das Macedo,Brazil,1,2
Brandao das Mendes,Brazil,1,1
Brandao das Monteiro,Brazil,1,1
Brandao das Santana,Brazil,1,1
Brandao das Tavares,Brazil,2,3
Brandao das Teixeira,Brazil,1,1
Brandao das Xavier,Brazil,1,2
Brandao de Batista,Brazil,1,2
Brandao de Bezerra,Brazil,1,2
Brandao de Campos,Brazil,1,1
Brandao de Carvalho,Brazil,1,2
Brandao de Correia,Brazil,1,1
Brandao de Fernandes,Brazil,1,1
Brandao de Figueiredo,Brazil,2,4
Brandao de Pinto,Brazil,1,1
Brandao de Ramos,Brazil,2,3
Brandao de Rezende,Brazil,1,1
Brandao de Santos,Brazil,1,1
Brandao do Cunha,Brazil,1,1
Brandao do Freitas,Brazil,1,1
Brandao do Lima,Brazil,2,4
Brandao do Menezes,Brazil,2,3
Brandao do Nascimento,Brazil,1,1
Brandao do Paiva,Brazil,1,2
Brandao do Silva,Brazil,2,3
Brandao do Vieira,Brazil,1,1
Brandao dos Assis,Brazil,1,1
Brandao dos Ferreira,Brazil,2,4
Brandao dos Franco,Brazil,1,2
Brandao dos Guimaraes,Brazil,1,1
Brandao dos Leite,Brazil,1,1
Brandao dos Melo,Brazil,1,2
Brandao dos Oliveira,Brazil,1,1
